"regulatoryGene","targetGene","weight"
"CD19","GPR183",0.0115699192013948
"BTLA","CD8B",0.0115690343830126
"NPM1","CD52",0.0115682737870345
"EEF1B2","CD69",0.011567379754934
"ZNF683","VCL",0.0115672837579712
"FCGR3B","CD19",0.0115670155600657
"ARHGAP25","SELPLG",0.0115646552066
"SELPLG","IL17RA",0.0115637219685686
"FCRL3","CD3D",0.0115580671629587
"ZNF683","ITGAM",0.0115579352212109
"GNLY","NPM1",0.011554853373124
"GNLY","RPS5",0.0115543234410795
"BTLA","SELL",0.0115535568817398
"CD14","CD2",0.0115524636573805
"CD4","NPM1",0.0115480338049331
"LGALS1","FGFBP2",0.0115450223326834
"SELPLG","NKG7",0.0115437431628143
"AIF1","EMP3",0.0115432030214316
"RSL1D1","APEX1",0.0115422705378805
"IFNG","FCRL3",0.0115400656574394
"TIGIT","SELL",0.0115397506132928
"IL17RA","PLEK",0.0115365442386917
"BTLA","GZMK",0.0115340309794317
"CD69","BIN2",0.0115325601218151
"FCRL3","GZMH",0.0115325028510458
"FGR","AIF1",0.01153202841249
"MYO1G","FCRL3",0.0115267833665156
"FCGR3B","CD2",0.0115255699302417
"CD19","FGR",0.0115232830367535
"BTLA","RACK1",0.0115225539897099
"MYO1G","FLNA",0.0115211380172366
"IL2RA","GZMK",0.0115201704124111
"GZMH","EMP3",0.011519132775383
"BIN2","GZMH",0.0115177950779346
"FCMR","IL2RB",0.0115177520515809
"S1PR5","PTPRC",0.0115158878009452
"CD2","LGALS1",0.0115155910714553
"CD4","KLRB1",0.0115152499899601
"LGALS1","PTPRC",0.0115143623599398
"FCGR3B","FGFBP2",0.0115140627646333
"CD4","PRF1",0.0115134468318792
"FCRL3","CD8B",0.0115127612663952
"CD5","ITGB2",0.0115126868970233
"IL2RA","EEF1B2",0.0115093053841551
"BIN2","LGALS1",0.0115090614764018
"CTLA4","CD4",0.0115066028384792
"EMP3","ITGAM",0.0115055399687921
"SELL","IFNG",0.0115051743238417
"CD28","NPM1",0.0115033992783978
"SELL","PRF1",0.0115015197226615
"BTLA","PLEK",0.0114989085970517
"IL2RA","NKG7",0.0114978179212115
"FCGR3B","TIGIT",0.0114971119511269
"MYO1G","CD300A",0.0114950475698267
"APEX1","ITGB2",0.0114929917807185
"SELPLG","CD5",0.0114928527034891
"IL2RA","MYO1F",0.0114906240529663
"SELL","APEX1",0.0114903573361812
"BTLA","IL2RB",0.0114892259569947
"GIMAP5","EEF1B2",0.0114887263553191
"RPS8","FCGR3B",0.01148534259234
"CD19","CD69",0.0114845951233525
"EEF2","FCRL3",0.0114841178787384
"CD19","CD5",0.0114831929888587
"CD3E","LTB",0.01148099381952
"FCMR","FGR",0.0114798233463557
"GIMAP5","EIF3L",0.0114794016893863
"IL17RA","AIF1",0.0114783662236317
"VCL","EMP3",0.0114781271264901
"GIMAP5","CD14",0.011477673560207
"FLNA","APEX1",0.0114770758526356
"ITGB2","CD19",0.0114762571636679
"ZNF683","RSL1D1",0.0114752194597604
"TBX21","CTLA4",0.011475149238406
"CD3E","APEX1",0.0114735671051979
"FCGR3B","TOMM7",0.0114721373625395
"IFNG","CD28",0.0114713881173641
"TOMM7","BIN2",0.0114712107682606
"CD19","APEX1",0.0114685548557443
"EEF1B2","RSL1D1",0.011466217416223
"SELL","GPR183",0.0114658729052082
"EEF1B2","GPR183",0.0114653014580842
"IFNG","CD2",0.0114648216084794
"CD4","EEF1B2",0.0114616296957855
"BTLA","IL7R",0.0114610037925142
"TOMM7","RSL1D1",0.0114599693822483
"SELPLG","ITGAM",0.0114597122893708
"IL17RA","GZMH",0.0114579335311078
"GNLY","MYO1G",0.0114578360155562
"GIMAP5","S1PR5",0.0114555104005772
"MYO1F","EEF2",0.0114541496956073
"IL17RA","GIMAP5",0.0114541449881293
"GZMH","CD28",0.0114484502573275
"LTB","GPR183",0.0114481893908263
"FLNA","CD4",0.0114476082494752
"ZNF683","APEX1",0.0114471593559786
"NPM1","PLEK",0.0114459677308895
"CD6","GPR183",0.0114454219995731
"CD4","RPS8",0.0114433716757016
"IL7R","LTB",0.0114412496476405
"CTLA4","APEX1",0.0114379055596672
"GZMB","EEF2",0.0114363559685835
"FCRL3","RPS8",0.0114362492634834
"RPS8","GPR183",0.0114356233149054
"FCMR","EEF1B2",0.0114345174945157
"ZNF683","SAMD3",0.0114320915238971
"FCGR3B","NKG7",0.0114307952155739
"ITGAM","CD19",0.0114304220491937
"ZNF683","TIGIT",0.0114256301549121
"RSL1D1","IL2RB",0.0114253945584509
"FCGR3B","ITGAM",0.0114252861331921
"FCGR3B","CD27",0.0114239144660901
"FCGR3B","NPM1",0.0114236510430484
"SELL","GZMH",0.0114230675226729
"CD8A","FLNA",0.011420453861964
"RPS5","SELPLG",0.01142034861167
"FLNA","ZNF683",0.0114165426794307
"NKG7","SELPLG",0.01141626434482
"ACTN1","EIF3L",0.0114158664350201
"CD19","GZMK",0.0114153849803797
"BTLA","NKG7",0.0114153124208149
"TIGIT","FCMR",0.0114134022932181
"CD28","MYO1F",0.0114124963369288
"CTLA4","EIF3L",0.0114108417024854
"CD5","VCL",0.0114095190055839
"LGALS1","CCR7",0.0114094768001787
"FCGR3B","LGALS1",0.0114094352212637
"CTLA4","IL17RA",0.0114082214870771
"CD8B","LGALS1",0.0114081633716152
"FGFBP2","TBX21",0.0114081298715133
"ACTN1","GZMB",0.0114072997916529
"GIMAP5","IL17RA",0.0114049226602252
"FGFBP2","NPM1",0.0114033742180713
"TBX21","CD28",0.0114008130221381
"ITGB2","VCL",0.011396683763835
"ZNF683","CD69",0.0113965334542099
"LGALS1","IL17RA",0.0113950840130253
"CTLA4","GZMH",0.0113907999148715
"BIN2","CD3G",0.0113892514440843
"FLNA","RPS5",0.0113889006979179
"LGALS1","BTLA",0.0113850588901664
"AIF1","IL2RA",0.0113849328502306
"FLNA","GPR183",0.0113848984347394
"VCL","FCMR",0.0113846074905578
"CD69","PTPRC",0.0113834160864091
"NPM1","EIF3L",0.011381732542837
"IL2RA","AIF1",0.0113811126597603
"S1PR5","RSL1D1",0.0113795576229532
"ACTN1","EEF2",0.0113759974451329
"IL2RA","PRF1",0.0113739652277563
"ACTN1","PRF1",0.0113716975169144
"CD6","TIGIT",0.0113708725806492
"IL17RA","S1PR5",0.011370291363047
"CD4","FGFBP2",0.011369611120095
"FLNA","CD300A",0.0113685955432272
"CD4","GIMAP5",0.0113675822181068
"ACTN1","CD28",0.0113668675656335
"ZNF683","CD300A",0.0113661495034366
"CTLA4","CD69",0.0113660446253654
"CD27","PTPRC",0.0113660219878022
"ACTN1","BTLA",0.0113627401418135
"FCRL3","TBX21",0.0113623272374844
"RSL1D1","MYO1F",0.011361910210134
"CD8B","APEX1",0.0113598655796652
"IL17RA","SELPLG",0.0113598267610828
"SELL","FGFBP2",0.0113591942611832
"CD4","RSL1D1",0.0113582162710629
"RPS5","LGALS1",0.0113574347002292
"EIF3L","IL2RA",0.0113535812208234
"BIN2","CCR7",0.0113529986509869
"ARHGAP25","EEF1B2",0.0113529103221358
"BTLA","GZMH",0.01134922925593
"SELL","ITGB2",0.0113483969761816
"TIGIT","CD28",0.0113481730133543
"VCL","CD2",0.0113469200955196
"ZNF683","EMP3",0.0113467681855947
"BTLA","NPM1",0.0113458054687964
"IL2RA","BTLA",0.0113457479992392
"ACTN1","FCGR3B",0.0113431361192201
"FGFBP2","CD19",0.011341917862934
"EMP3","IL2RB",0.0113418337690525
"NPM1","GPR183",0.0113396627072458
"ITGAM","CD28",0.0113373090492365
"EMP3","MYO1G",0.0113372692100038
"VCL","LTB",0.0113368446462785
"TOMM7","CD14",0.0113333544867468
"FLNA","IL2RA",0.0113324963150394
"NOP53","IL2RA",0.0113308513953116
"CTLA4","CD27",0.0113294650914965
"BIN2","CD52",0.0113275487153764
"SELL","MYO1G",0.0113268725360978
"TBX21","LGALS1",0.0113253611258171
"FLNA","CD6",0.011324151396412
"CTLA4","CD5",0.0113225093741942
"AIF1","RACK1",0.0113216603839529
"EIF3L","VCL",0.0113194637644647
"CD28","ACTN1",0.0113182961846638
"NPM1","CD69",0.0113173189606031
"FLNA","CD8A",0.0113171943681249
"ACTN1","SAMD3",0.0113164704357398
"VCL","RACK1",0.0113155748785573
"ZNF683","IL17RA",0.0113144422403003
"FLNA","CCR7",0.0113140111439145
"ARHGAP25","APEX1",0.0113101266495535
"FCGR3B","MYO1G",0.0113100141539215
"GIMAP5","TBX21",0.011309255140166
"FCGR3B","LTB",0.0113084284184416
"FCGR3B","S1PR5",0.0113084281695403
"IL2RA","ITGB2",0.011307876723342
"GPR183","FGR",0.0113078352428167
"RACK1","FCRL3",0.0113072434497704
"BIN2","APEX1",0.0113056975991667
"MYO1G","CD8A",0.0113053287444861
"FGFBP2","ACTN1",0.011302786328914
"BIN2","ITGB2",0.0113027026462607
"APEX1","CCR7",0.0113000641006013
"SELPLG","GIMAP5",0.0113000180708035
"APEX1","GZMB",0.0112975042822089
"CD4","CD69",0.0112971482421339
"APEX1","CD69",0.0112970092664413
"VCL","EEF1B2",0.0112967253257436
"AIF1","NPM1",0.0112949517260103
"SAMD3","ITGB2",0.0112948847126074
"LGALS1","RPS5",0.0112946969854315
"IL17RA","IL2RA",0.0112930101766582
"LGALS1","GZMK",0.0112912929415025
"EMP3","CD3G",0.0112900150276922
"IL17RA","CD5",0.0112895543253489
"CD4","IFNG",0.0112889489705989
"BTLA","GIMAP5",0.0112863285569465
"TOMM7","SELPLG",0.0112861228109473
"ACTN1","FCMR",0.0112844441354447
"BTLA","TOMM7",0.0112836444241901
"FCRL3","TOMM7",0.0112815493287506
"MYO1G","CD6",0.0112805313129011
"FCRL3","VCL",0.0112788931634144
"CD28","FCRL3",0.011277389905558
"IL2RA","CD8B",0.0112767654945844
"FCMR","BIN2",0.0112763129151721
"ARHGAP25","GPR183",0.0112754940299946
"CTLA4","TOMM7",0.0112694212411015
"IL17RA","RSL1D1",0.0112667610744734
"CD4","PLEK",0.0112636808177607
"ACTN1","TOMM7",0.011263584606093
"BTLA","GPR183",0.011261145524656
"SELPLG","CD27",0.0112610680942229
"CTLA4","TBX21",0.0112587401796229
"IL17RA","GZMK",0.0112584838767085
"FCGR3B","GPR183",0.0112556651787994
"FCRL3","CD69",0.0112550716640619
"FLNA","SELPLG",0.0112550233073467
"FCGR3B","CD300A",0.0112542827419929
"IL17RA","CD28",0.0112541416158239
"TOMM7","TBX21",0.011253259613522
"CD4","CD3G",0.0112528841269061
"BTLA","RSL1D1",0.0112521273074547
"CD19","CTLA4",0.0112487955653901
"FGR","IL17RA",0.0112485306696266
"IL2RA","CD6",0.011247476586422
"LGALS1","SAMD3",0.0112474399691284
"GIMAP5","ITGAM",0.0112467966997544
"GPR183","NOP53",0.0112466531391659
"GIMAP5","TOMM7",0.0112464205216
"FCGR3B","CD6",0.0112431102750699
"APEX1","PLEK",0.0112400245886212
"NPM1","BIN2",0.0112380227103839
"TBX21","FGFBP2",0.0112372146628742
"MYO1G","SAMD3",0.0112340954872439
"SAMD3","CD69",0.0112334073294246
"CTLA4","CD14",0.0112309741009611
"BIN2","ACTN1",0.0112309110987683
"FCGR3B","CD8B",0.0112297218865562
"CD69","FCMR",0.0112274424355581
"CTLA4","PRF1",0.0112229353557181
"FLNA","ITGAM",0.0112196378315391
"MYO1G","SELL",0.0112195898077741
"SELL","TOMM7",0.0112188910041621
"CD27","NPM1",0.0112169553328138
"ITGAM","FCRL3",0.011214758568441
"APEX1","CD3E",0.0112143754858358
"FLNA","CD3D",0.011214122787656
"GZMH","VCL",0.0112092804322856
"GPR183","NPM1",0.0112083055235243
"CD69","PRF1",0.0112053941799539
"IFNG","EEF1B2",0.0112039991189268
"ACTN1","AIF1",0.0112035543224217
"MYO1G","ARHGAP25",0.0112032773772467
"LTB","LGALS1",0.0112031408522891
"IL17RA","CD4",0.0112029067763952
"GIMAP5","CD28",0.0112017469222095
"FLNA","BTLA",0.0111981064121177
"IL17RA","VCL",0.0111970102913897
"IL2RA","SELL",0.0111966252150682
"SELPLG","IL7R",0.0111928554395526
"FCMR","CD69",0.0111927465233093
"CTLA4","IL2RB",0.0111909435915356
"FLNA","PLEK",0.0111880191069197
"GPR183","CCR7",0.0111860366679371
"ACTN1","GIMAP5",0.0111860142881373
"GIMAP5","GPR183",0.0111858139122585
"IL2RA","CD5",0.0111854689985671
"EMP3","FGR",0.0111833604574296
"CD4","CD19",0.0111830434816262
"VCL","CD8A",0.0111805882320091
"ACTN1","CD69",0.0111796977824028
"CD14","BTLA",0.0111795860174767
"LGALS1","BIN2",0.0111784793623874
"MYO1G","ITGAM",0.0111761580496191
"GIMAP5","ACTN1",0.0111756885642011
"CD300A","VCL",0.0111751239406247
"FCGR3B","RACK1",0.0111735254420589
"MYO1F","ACTN1",0.0111718424892395
"BTLA","MYO1G",0.0111680852921222
"IL17RA","ZNF683",0.011166278378093
"SELPLG","CD3D",0.0111658716039125
"VCL","BTLA",0.0111648969190118
"BTLA","GZMB",0.0111639603893549
"LGALS1","CD2",0.0111633355207577
"FLNA","RACK1",0.0111623291994524
"GIMAP5","IL2RB",0.0111589224862532
"CD300A","RSL1D1",0.0111587606343492
"CD5","CD19",0.0111552898538189
"ACTN1","CD14",0.0111550771494734
"LGALS1","MYO1F",0.0111550322692761
"CD69","TOMM7",0.0111547001141707
"GPR183","FLNA",0.011154055390655
"CD52","VCL",0.0111523665716746
"CD14","GIMAP5",0.0111515705636003
"ACTN1","SELL",0.0111479802353531
"CTLA4","LTB",0.0111476401572928
"MYO1G","GNLY",0.011147353403162
"CD4","CD300A",0.0111464983002789
"LGALS1","CD6",0.0111457253585636
"IL2RA","PLEK",0.0111428541741153
"FCGR3B","GZMB",0.0111406108922005
"RSL1D1","EEF1B2",0.0111399974087171
"LGALS1","LTB",0.0111386083810543
"RSL1D1","ACTN1",0.0111385371664846
"FCMR","GZMB",0.0111367443438143
"RPS5","GNLY",0.0111344775836326
"SELL","CD4",0.0111333855496813
"EMP3","PTPRC",0.011132741020391
"RSL1D1","AIF1",0.0111325978304327
"NOP53","ACTN1",0.0111315441382391
"BIN2","TIGIT",0.0111305734377615
"BTLA","CD14",0.01112884558367
"NPM1","AIF1",0.0111281471698032
"IL2RA","IFNG",0.0111262477884746
"GPR183","CD19",0.011119810254393
"CD28","ITGB2",0.0111195993342619
"FGFBP2","VCL",0.0111190932277626
"FCRL3","PTPRC",0.0111185976319775
"EEF2","NPM1",0.0111153378026505
"FLNA","PTPRC",0.0111120984569538
"EMP3","TOMM7",0.0111107085176328
"LGALS1","CD5",0.0111101049439849
"CD8A","GPR183",0.0111098871662143
"GIMAP5","PTPRC",0.0111097450476723
"GNLY","EMP3",0.0111081965586844
"CD69","PLEK",0.0111007088962527
"FLNA","CD14",0.0110999844183398
"AIF1","ACTN1",0.0110981394891879
"EMP3","TBX21",0.0110974927781069
"ITGAM","FLNA",0.0110974314172025
"FCRL3","PRF1",0.0110965853085199
"EMP3","CCR7",0.0110952975959141
"MYO1G","ITGB2",0.011092668314661
"TOMM7","CD8B",0.0110924570129505
"CD14","CD27",0.0110884947158904
"RSL1D1","EMP3",0.0110877514199915
"AIF1","CCR7",0.0110862801936649
"GPR183","RPS5",0.0110854517792779
"IL7R","CD4",0.0110815393160404
"CTLA4","GPR183",0.011081536477185
"SELL","ARHGAP25",0.0110802388852721
"FCRL3","ARHGAP25",0.0110769199822505
"IFNG","S1PR5",0.0110760534247201
"FGFBP2","CD69",0.0110756042972106
"APEX1","FCMR",0.0110752232983687
"SELPLG","GZMK",0.0110715662224905
"TOMM7","NKG7",0.0110706371203641
"CD52","CD19",0.0110684344621846
"SELL","TIGIT",0.0110678488667296
"RPS5","ACTN1",0.0110670462647134
"PRF1","VCL",0.0110665101185599
"PTPRC","VCL",0.0110653573879816
"MYO1G","CD14",0.0110643855161177
"IL2RA","CD300A",0.0110643031690756
"CD2","CD14",0.011063142513286
"CTLA4","ACTN1",0.011061766308787
"ACTN1","CD27",0.0110593147796033
"CD6","APEX1",0.0110556479959025
"PTPRC","GIMAP5",0.0110535024738876
"CD27","VCL",0.0110531007949438
"IFNG","GPR183",0.0110530228615222
"CTLA4","NOP53",0.0110520204077774
"EMP3","S1PR5",0.0110423967049129
"BTLA","AIF1",0.0110346617731982
"PTPRC","GPR183",0.0110336366218939
"TOMM7","IL2RB",0.0110330363466322
"SAMD3","LGALS1",0.0110305768856378
"AIF1","FGR",0.0110287040079271
"CD69","GZMB",0.0110282017548085
"SELL","KLRB1",0.0110275243757883
"CD27","LGALS1",0.0110259942416304
"ZNF683","CD28",0.0110248363407613
"CTLA4","ARHGAP25",0.011020977345411
"SELPLG","ARHGAP25",0.0110194541772615
"CD8B","CD19",0.011018612217175
"FLNA","CTLA4",0.011017704945367
"SELL","SAMD3",0.0110166699640347
"S1PR5","EEF1B2",0.0110157787674042
"NOP53","EMP3",0.0110149310073949
"APEX1","FGR",0.0110146000396604
"APEX1","RSL1D1",0.0110122486791318
"CD28","VCL",0.0110107819186878
"BTLA","TBX21",0.0110050742601283
"IFNG","CD19",0.0110042704532762
"FCRL3","ITGB2",0.0109986580269856
"ACTN1","IL7R",0.0109983467060415
"CD3G","LGALS1",0.0109983216888766
"ACTN1","CD2",0.01099687247767
"BTLA","FCMR",0.0109896320463766
"BTLA","ACTN1",0.0109880847341785
"FCRL3","CD300A",0.0109867021550571
"APEX1","GIMAP5",0.0109823449807307
"CD69","TIGIT",0.0109821547672173
"CD3E","RSL1D1",0.010981873194527
"ITGAM","NPM1",0.0109809936125518
"ACTN1","IFNG",0.0109796161063503
"EMP3","CD14",0.010978743808931
"LTB","ZNF683",0.0109772415453214
"SELPLG","S1PR5",0.0109742599937921
"SELL","CD5",0.0109736209519497
"ARHGAP25","VCL",0.0109732875507971
"CD69","CD300A",0.0109711419108483
"CD4","EMP3",0.0109701144455304
"IL17RA","CD300A",0.0109695472667737
"FCRL3","FGFBP2",0.010967407103814
"SELPLG","GZMH",0.0109652926647282
"S1PR5","BTLA",0.0109569852067
"CD19","GZMB",0.0109569001073539
"GZMK","CD19",0.0109562862053458
"BIN2","FGR",0.0109559386202898
"IL2RA","EEF2",0.0109548809298577
"GIMAP5","FCMR",0.0109539449169907
"SELPLG","CD14",0.0109536839339821
"SELPLG","IL2RA",0.0109529643639906
"TIGIT","VCL",0.0109528322271186
"FCGR3B","PLEK",0.0109512761443338
"ZNF683","AIF1",0.0109509931069469
"FCRL3","CD2",0.0109504529077898
"CD8B","CTLA4",0.0109491366902694
"BTLA","IL17RA",0.0109457123541963
"NPM1","FCRL3",0.0109437357544133
"GZMK","BTLA",0.0109434709996881
"FCRL3","CD6",0.0109432151668054
"MYO1G","CTLA4",0.0109405828200372
"ZNF683","SELPLG",0.0109383972906595
"APEX1","IFNG",0.0109378379394499
"GPR183","CD14",0.0109368997028759
"EEF2","BTLA",0.0109348954664242
"LTB","ACTN1",0.0109348922509101
"SELL","IL17RA",0.0109337296413156
"CD4","RPS5",0.0109317507511238
"TIGIT","NOP53",0.0109313154365848
"MYO1G","PRF1",0.0109287520764795
"ACTN1","GZMH",0.0109283427508583
"FCGR3B","CD28",0.0109280483048972
"ZNF683","IL7R",0.0109270394160442
"LGALS1","CD3G",0.0109269312780908
"EEF1B2","LGALS1",0.0109266248401331
"BTLA","FCRL3",0.0109263613843742
"EMP3","NPM1",0.0109249740819502
"APEX1","ZNF683",0.0109226057196367
"FCRL3","CCR7",0.0109166080881753
"FGR","ACTN1",0.0109152249631731
"CD4","LTB",0.0109145783417928
"CD3G","VCL",0.0109138246211892
"MYO1G","S1PR5",0.0109131836951468
"EMP3","GIMAP5",0.0109128416335506
"FLNA","FGR",0.0109111876669405
"IL17RA","SELL",0.010910545647915
"IL7R","SELPLG",0.0109070722623365
"NKG7","ACTN1",0.0109069252621629
"EMP3","IL17RA",0.0109062803681923
"LGALS1","FLNA",0.0109058341087703
"EMP3","FCMR",0.0109055835404431
"APEX1","CD8B",0.0109054038523198
"FCMR","ZNF683",0.0109049706097848
"BTLA","CCR7",0.0109044493733102
"CD8B","FCMR",0.0109038685635048
"MYO1G","GZMK",0.0108926335898564
"TOMM7","ITGAM",0.0108917054524911
"GIMAP5","APEX1",0.0108914062784991
"RSL1D1","LGALS1",0.0108913655309439
"IL17RA","IL7R",0.0108891885460568
"CD69","LGALS1",0.0108877293259603
"BIN2","EEF1B2",0.0108842535405788
"LGALS1","CD14",0.0108826657799586
"ACTN1","RPS8",0.0108818999070026
"GZMH","ACTN1",0.0108818702433245
"APEX1","FLNA",0.0108805262805497
"CD4","CD8A",0.0108795707203443
"GIMAP5","TIGIT",0.0108792703427992
"IL2RA","CD28",0.0108789667721018
"VCL","GPR183",0.0108742994941568
"RACK1","EMP3",0.01087354744869
"GPR183","SAMD3",0.010873529020629
"CD300A","FLNA",0.0108683603552085
"AIF1","VCL",0.0108659345535803
"BIN2","CD8A",0.0108658935798236
"CD4","ARHGAP25",0.010865580554773
"SELL","AIF1",0.0108654005769898
"APEX1","MYO1G",0.0108639494029587
"IL2RA","ITGAM",0.0108614785788354
"FCRL3","IFNG",0.0108586618454789
"ARHGAP25","FCMR",0.0108575929394261
"IL2RA","SAMD3",0.0108541999790864
"NKG7","VCL",0.010854110484247
"SELPLG","GPR183",0.0108531205324902
"CD8A","VCL",0.0108520095526594
"CD5","BTLA",0.0108477972296729
"PRF1","ACTN1",0.0108461852004686
"BTLA","CD28",0.0108461234065885
"MYO1G","TBX21",0.0108423891261092
"CD52","ACTN1",0.0108404892784203
"CD4","GNLY",0.0108387383779665
"MYO1F","FCMR",0.010838373858754
"SELL","FCMR",0.0108360409740323
"AIF1","RSL1D1",0.0108350733634944
"EEF1B2","VCL",0.0108347649341264
"CTLA4","CD8A",0.0108336053268639
"SELL","CD300A",0.0108323632037396
"APEX1","EMP3",0.0108303217308436
"EIF3L","NPM1",0.0108282649847071
"TOMM7","TIGIT",0.0108277525134566
"FCMR","MYO1F",0.0108237127984229
"FCGR3B","FCMR",0.0108225611501889
"NPM1","SELPLG",0.010820767733133
"RPS5","FCGR3B",0.0108152456812414
"TOMM7","KLRB1",0.0108145716918621
"LGALS1","TBX21",0.0108109621009692
"SELPLG","CD28",0.0108071674655557
"IL7R","ACTN1",0.0108066318354401
"SELL","CD3G",0.0108044418685931
"EMP3","IL2RA",0.0108019994747569
"TOMM7","PTPRC",0.0108010630229741
"TOMM7","CD19",0.0108009413642976
"SELPLG","AIF1",0.0108008340057637
"VCL","RPS5",0.0107972743822507
"SELL","NKG7",0.0107907241514116
"LGALS1","ZNF683",0.0107896825173992
"FCMR","AIF1",0.0107879632915337
"TBX21","VCL",0.0107868212558917
"SELPLG","IL2RB",0.010784343947385
"FGR","BTLA",0.010779597348551
"MYO1G","CD19",0.0107793406775844
"FCMR","FGFBP2",0.0107789183796291
"LGALS1","SELPLG",0.0107778345053558
"CD300A","FCRL3",0.0107775308022915
"GPR183","SELPLG",0.0107765547007487
"ACTN1","TIGIT",0.0107686298494454
"FGR","CD19",0.0107672926023941
"BIN2","CD5",0.0107605993912838
"CD14","ACTN1",0.0107560728783116
"FCMR","ITGB2",0.0107546570049571
"ITGAM","APEX1",0.0107447621424388
"GZMK","VCL",0.0107430709571311
"GPR183","PTPRC",0.0107403625127939
"BTLA","CD69",0.010738787745779
"LGALS1","S1PR5",0.0107378713249754
"IL17RA","MYO1G",0.0107330824239746
"APEX1","BTLA",0.0107324455295174
"APEX1","CD300A",0.0107289172800373
"FLNA","EEF2",0.0107277241091289
"FCRL3","FGR",0.0107229214670112
"ACTN1","MYO1F",0.0107210211394362
"MYO1F","LGALS1",0.0107144229855065
"APEX1","SAMD3",0.0107141413043711
"FCRL3","IL17RA",0.0107126060702535
"IL17RA","EIF3L",0.0107093111789982
"MYO1G","IL7R",0.0107063299740524
"BIN2","GPR183",0.0107040146043079
"IL2RA","FLNA",0.0107005118381286
"IL17RA","FGR",0.0107004218483641
"ACTN1","RSL1D1",0.0106907407663049
"ACTN1","NPM1",0.0106865400990483
"EMP3","CD6",0.0106847888009701
"APEX1","NPM1",0.0106836932920305
"CD14","GPR183",0.0106835042613778
"MYO1G","SELPLG",0.0106809091493954
"FCGR3B","CD5",0.0106802198153793
"CD69","ZNF683",0.0106763879958774
"FCMR","CD4",0.0106738672079539
"IL2RA","FGFBP2",0.0106709500261945
"EMP3","CD27",0.0106705756417591
"IL17RA","EEF1B2",0.0106698281797087
"TOMM7","CTLA4",0.0106654927949512
"MYO1G","CD69",0.0106634864925045
"SELL","BIN2",0.0106633572993084
"APEX1","CD19",0.0106606937955008
"CTLA4","FLNA",0.0106585456197294
"S1PR5","CCR7",0.0106557023472501
"ACTN1","GZMK",0.0106534051566995
"LGALS1","APEX1",0.0106448761284917
"LGALS1","PLEK",0.0106400883136653
"IFNG","CD5",0.0106387259034719
"IFNG","VCL",0.0106368895971881
"IL17RA","TIGIT",0.0106340576848246
"EEF2","ACTN1",0.0106285934378586
"EMP3","ITGB2",0.0106255495569339
"CTLA4","SAMD3",0.0106214543203292
"SAMD3","GPR183",0.0106195721616327
"EMP3","MYO1F",0.0106103478946614
"LGALS1","AIF1",0.0106087343579393
"IL17RA","ARHGAP25",0.0106038652128216
"IL17RA","PTPRC",0.010601970378982
"FCMR","GIMAP5",0.010601792571943
"ZNF683","ITGB2",0.0106015842424805
"GZMB","CD19",0.0105991873823932
"IL2RA","MYO1G",0.0105990538837719
"SELL","CD19",0.0105962536152189
"APEX1","CD27",0.0105957753012646
"NPM1","ACTN1",0.0105840063800368
"CD19","EMP3",0.0105836646526471
"MYO1G","FCMR",0.0105827247435172
"FCMR","EMP3",0.0105827053446454
"LGALS1","TIGIT",0.0105815355113614
"CD3G","EMP3",0.0105811120996287
"GZMK","ACTN1",0.0105808123087823
"LGALS1","IL2RA",0.0105784560800657
"TOMM7","CD300A",0.0105671132610627
"NPM1","VCL",0.0105637177450298
"CD6","EMP3",0.0105613957625694
"FCMR","TIGIT",0.0105606221407036
"FCGR3B","RSL1D1",0.0105602231843395
"BTLA","KLRB1",0.010558704172381
"CTLA4","CD8B",0.0105565249961023
"APEX1","RPS8",0.0105564601592345
"EMP3","EEF2",0.0105525863010436
"EEF2","VCL",0.0105484924504339
"FCRL3","EEF2",0.0105468413365079
"FLNA","SELL",0.0105438965250723
"CD4","TIGIT",0.0105219507984468
"VCL","CD69",0.0105197861509989
"CD4","CTLA4",0.0105188694436776
"CD4","VCL",0.010517400310757
"CD300A","LGALS1",0.0105172757913337
"TOMM7","GIMAP5",0.0105165102991046
"ACTN1","NOP53",0.0105149100961267
"GNLY","LGALS1",0.0105095099592992
"FCGR3B","RPS8",0.0105065551260083
"APEX1","ARHGAP25",0.0105059709383451
"CCR7","EMP3",0.0105040618085874
"BTLA","CD5",0.0105016352315193
"IL2RA","NOP53",0.0104996506701725
"FCRL3","EEF1B2",0.0104988596105053
"EEF2","FLNA",0.0104979938673725
"S1PR5","SELPLG",0.0104938776483187
"IL2RA","SELPLG",0.0104875284944925
"BTLA","EEF1B2",0.0104870706798753
"ZNF683","FLNA",0.0104846324291395
"GIMAP5","EMP3",0.0104812727937432
"CD4","GPR183",0.0104800165332791
"EMP3","GPR183",0.0104742817852489
"APEX1","ITGAM",0.0104740920931503
"SELPLG","EEF1B2",0.0104680496154623
"FCGR3B","ITGB2",0.0104679157048163
"IL17RA","NPM1",0.0104672665307083
"FCGR3B","EMP3",0.0104657192085012
"FCGR3B","NOP53",0.0104638926977716
"MYO1G","IFNG",0.0104579621680859
"FLNA","ITGB2",0.0104575568888333
"FGR","VCL",0.0104531591262092
"GZMB","BTLA",0.0104517353250569
"FCRL3","CD8A",0.0104464830042828
"CD4","LGALS1",0.0104445788519936
"CD14","LGALS1",0.0104420714908383
